hong kong cinema has been going through a bad spell . the last few productions have been effect laded action adventures that combine both the best and worst of american filmmaking with the same qualities of hong kong films . in a nutshell the current crop of films from hong kong has been maddeningly convoluted and visually sumptuous . with the one time british colony reverting back to mainland ownership a lot of hong kong's best talents have crossed the pacific to work on u . s . producti,-1
if you're into watching near on two hours of bored foul-mouthed florida teens having sex doing drugs having sex listening to eminem having sex playing video games having sex and killing one of their peers then " bully " 's for you . based on jim schutze's novelization of a true-life event " bully " charts the story of a handful of disenchanted teenagers who in 1993 murdered their high school bully in cold calculated blood . the film could have provided fascinating ins,-1
sean connery stars as a harvard law professor who heads back into the courtroom by way of the everglades to defend a young educated black man ( blair underwood ) . the guy is on death row for the murder of a white girl and says that his confession was coerced from the region's tough black cop ( lawrence fishburne ) . watching connery and fishburne bump heads for two hours is amusing enough but the plot's a joke . there's no logic at work here . tone is also an issue--there is non,-1
among multitude of erotic thrillers that had been released in the early 1990s woman of desire is interesting only because it was directed by robert ginty star of the b-grade action films of the previous decade . those who tend not to be nostalgic about 1980s can find very good reason in the type of movies that made ginty the star . as director ginty did very little to improve that impression . the protagonist of the movie is jack ( played by jeff fahey ) yacht skipper that falls mad,-1
 " lake placid " marks yet another entry in the series of " predator pics " that were a screen staple in the late 1970s ( post- " jaws " ) and were revived recently by the godawful " anaconda . " " placid " claims to be a " horror/comedy " -it's directed by the same guy who did " house " -but its attempts at humor are actually less funny than deadpan seriousness of " anaconda . " paleontologist kelly scott ( bridget fonda ) is sent up to maine to examine a tooth removed from a body that had b,-1
capsule : where are you tonight leni rienfenstal ? starship troopers is an expensive hateful and unenjoyable piece of violent pornography -- and bad pornography at that . it is not good cinema not good storytelling and not even stupid fun : it's so cynically calculatedly bone-headed that even the least demanding members of the audience i was with were alternately bored and revulsed . it's one of the worst movies i've seen in a long time . why am i calling this movie pornography ?,-1
the classic story & the production which ruined it marking the centennial anniversary of the 1896 h . g . wells classic new line cinema armed with a stellar cast and expert make-up effects man stan winston ( alien predator terminator etc ) churns out yet another hollywood film based on the classic novel . of course the production is no doubt much more superior compared to the earlier 2 movies one of which was made back in the 1933 and the other in the 1977 under the title the isl,-1
a pseudo-intellectual film about the pseudo-intellectual world of art magazines high art is as wasted as its drug-addled protagonists . in the only notable part of the movie ally sheedy and radha mitchell deliver nice performances in the two leading roles not that lisa cholodenko's script or direction makes you care much about either character . living in a world of heroin induced highs they float along until they fall in love with each other . this uninviting picture full of preten,-1
 " party camp " is one of the most mindnumbingly brainless comedies i've seen in awhile . a late rip-off of the " meatballs " series the film follows a group of young camp counselors at camp chipmunk . that's really about all that can be said about the " plot " because nothing much happens except that the main character wise-cracking jerry ( andrew ross ) has the hots for a cute blonde ( kerry brennan ) and there is a big contest in the climax . how fun ! since " party camp ",-1
i'm currently accepting all future names for drew barrymore characters . in _the wedding singer_ she was julia gulia . in _never been kissed_ she's josie grossie . future db character names include : janet granite janey grainy and for that nc-17 project in the works jo-jo . . . aw forget it . i'll stick to my day job . this is a teen movie all right except the main characters aren't teens . drew barrymore is a copy editor at the chicago sun times who gets her big break as a ,-1
when it comes to the average teenage romantic comedy i expect negative reviews from critics left and right . predictable unoriginal and forgettable will most likely be the three adjectives to haunt the down to you's and the drive me crazy's released by the dozens these last couple of years . what i really look for in this kind of movie is the entertainment value while i'm sitting in the theater . am i enjoying myself ? is this a comfortable break from my week of finals ? this is why i,-1
all through its production and into the early days of its initial aborted pre-release publicity hard rain bore the appropriate moniker of the flood . ultimately however paramount pictures nervous that this movie would be confused with 1996's other underperforming disaster films ( dante's peak volcano ) changed the title and shifted the release date by nearly a year . but to paraphrase the bard swill by any other name would smell as rank . no number of name changes can ,-1
instinct is the kind of movie that inexperienced moviegoers will undoubtedly label as " powerful " or " touching " . i have a name for it myself : " gross " . this is the sort of film where somebody stands up to a bully the bully looks at the " rebel " threateningly about to hurt him and then everyone else whom the bully has heretofore controlled stands up too . how that scene is still present in so many movies today appalls me : aren't present day moviegoers beyond being " inspired " b,-1
 " the world on land -- it's just too big for me . " starring tim roth pruitt taylor vince bill nunn clarence williams iii . rated r . the legend of 1900s is the year's most absurd movie a rambling nonsensical piece of seafaring garbage that goes nowhere fast . it stars thespian extraordinaire tim roth looking wistful as ever as a guy named . . . 1900 . you heard right . his name is in all actuality 1900 . he was born on an ocean liner on 1/1/1900 ( uh hence the name ,-1
talk about a movie that seemed dated before it even hit the theaters ! spice world is the feature film debut of the pre-fabricated pop band the spice girls . it's intended as a sort of hard day's night but ends up simply hard to watch . when watching the spice girls i'm reminded of an old saturday morning cartoon trick ( such as from the smurfs the snorks or teenage mutant ninja turtles ) in which identically animated creatures are differentiated into characters merely by one person,-1
one of the responses those that enjoy " detroit rock city " ( probably kiss fans mostly ) might have upon first glance at the rating i've given the film might be something like : " oh that casey's gone and become a jaded critic on us . just what did he expect out of a dumb teenage rock n' roll movie like this ? " i'm wondering the same thing . i feel like i should have had a grand time with " detroit rock city . " it's the sort of movie i wish i could've had a lot of fun with but i did,-1
has it really been two decades since walter matthau coached the bad news bears ? nineteen years and two mighty ducks later the formula is still going strong . police academy graduate steve guttenberg stars as a small-town deputy sheriff corralled into co-coaching the school's hastily formed soccer team . his partner-in-crime is the new british " exchange teacher " ( olivia d'abo ) a lively lass who has obviously seen dangerous minds and knows that the best way to gain the respect of a dis,-1
funny how your expectations can be defeated and not in good ways . the ghost and the darkness promised ( at least it seemed to me to promise ) a hemingwayesque showdown between men and nature . what it delivered was mystery science theater 3000-level material -- an inadvertently hilarious story that made me scream advice at the characters . " get new jobs ! " was one line if i remember correctly . at the end of the 19th century col . patterson ( val kilmer whose irish accent come,-1
unfortunately it doesn't get much more formulaic than one tough cop . there's the renegade cop with the loser partner who has to many problems to explain . the renegade has to prove his good name and is trapped between the good guys the bad guys and some woman who really has nothing to do with the story other than being there for the purpose of providing sex for the hero in the middle of the film . bo dietl ( pronounced deedle baldwin ) is one tough cop a guy who is being investigated b,-1
supposedly based on a true story in which the british drive to build a rail bridge deep in africa grinds to a halt after a pair of lions start killing off the workers in 1898 . john patterson ( val kilmer ) the bridge building expert set to oversee the operation tried to rid his operation of the lions but fails . a world renound hunter remington ( michael douglas ) is called in and the battle man against lion begins . this film has a great soundtrack and wonderful scenery . t,-1
of course i knew this going in . why is it that whenever a tv-star makes a movie it's always a romantic comedy and then they say on entertainment tonight or something that they were " attracted to the characters . they were really original . " original ? ! let me give you a run-through of picture perfect : character a ) kate ( jennifer aniston from tv's friends ) a smart beautiful professional woman wants two things she can't have : a new job-title and the love of her co-worker ke,-1
louie is a trumpeter swan with no voice . in order to woo his lady love serina louie makes friends with a young boy sammy who persuades teacher mrs . hammerbottom ( carol burnett ) to allow louie to attend class . louie learns to read and write and returns to his flock but is laughed at once again when no other swans can understand his message of love for serina . to make matters worse louie's father feels he's lost his honor because of the trumpet he stole for his son in this anima,-1
'traffic violation' dr . daniel's review of u-turn dr . d's rating : critical condition ( okay here's the deal . i'll be the first one to grant that everybody needs a day off now and then . i'll even go so far as to say that a vacation is a necessary part of doing any job well . i mean hey i've been known to stretch a weekend into a three-day outing if friday looks to be a slow day . and if monday ain't looking like a pick-me-up well i've been known to give martha nell a call a,-1
there are two things the american film industry should avoid at all costs . one is letting an ambitious actor convert one of his or her favorite novels into a feature film . two is never greenlight a sci-fi film starring john travolta . to wit we present the disaster that is battlefield earth . a science-fiction opus starring the barbarino of the actors guild battlefield earth should be shown only at maximum-security prisons when a prisoner is tossed in solitary for bad behavior . sci-f,-1
would you believe -- in real life i mean -- that if you were julia roberts that you'd be the ugly underdog to your sister the creepy catherine zeta-jones ? let me tell you what reality is . reality is that you are megastar julia fricking roberts and your brother is eric roberts and he picks up whatever crumbs of stardom fall off your coattails as you blaze across the sky in a golden chariot . that's reality . america's sweethearts is the opposite of reality a train wreck that tries,-1
rated : r for strong violence language drug use nudity and some sexuality . starring : wesley snipes anne archer michael chaykin donald sutherland marie matiko . running time : 117 minutes directed by : christian duguay i've never fully understood wesley snipes's career . he has his ups and downs but mostly the downs . his best movie was one of the best of 1998 and that movie was entitled " blade " . he has had his typical action movies " boiling point " " passenger ,-1
movie reviewers have an obligation to see the good the bad and the despicable . i originally wrote this review for my college newspaper back in '95 but i wanted to re-write it because not all retro reviews should be about the classics . we need to be warned about some truly awful films too . this picture was so bad it inspired the description for my 1/10 rating ( see ratings chart below ) . the only thing saving it from a 0/10 rating is that being able to rent a movie like this is ,-1
mr . nice guy is the latest jackie chan film so you should know what to expect . a weak plot terrible dialogue very little acting ability but some jaw-dropping action sequences that nearly make the rest of it worthwhile . however mr . nice guy lacks the sparkle of jackie's best efforts and its weaknesses are more glaring than ever . jackie chan plays who else jackie . this time out he's a famous chef who hosts an australian cooking show . not that it ever makes a differenc,-1
 " first rule of fight club is don't talk about fight club . " this quote deals directly with my opinion of this film because quite frankly it's not even worth mentioning . director david fincher ( seven ) has completely gone over the edge . with crude humor an intolerable script and 2 hours and 19 minutes of pure torture i'm surprised i didn't walk out . this just goes to show that hype kills . it's very rare that a film so hyped up as " fight club " turns out to be noteworthy ,-1
note to screenwriters and self : when you hit the big time and the studios come knocking for those scripts that are sitting in your bottom drawer tell ? em all to hit the road . gilligan wrote the arbitrarily-titled home fries ten years ago ; it was shelved until he found success as one of " the took a second look at gilligan's " comedy " - they read it again wearing rose-tinted glasses . drew stars as sally a dim ( but sweet ) pregnant waitress at a small town burger joint located som,-1
it rocks-actually lots of rocks fly at us or from us in slow or fast motion at several points in the film . they seem like dangerous rocks because they kind of twirl through the air instead of just propelling forward and when they land-once in a while when we need a break from the space sequences-they cause damage enough to destroy the chrysler building and the like . ( nary a mention of these apocalyptic events is made after they occur . ) they also just might be the most interest,-1
there's a 1 000-foot tidal wave at the end of deep impact . i'd say it pretty accurately represents the towering flood of the last two years worth of disaster movies which are getting more irwin allen- esque with every release . the early wave of this revival while just as cheesy and laughable at least knew to include thrills every five to ten minutes . deep impact tries to disguise itself as a human drama with endless filler comprised of disaster prevention plans the country keeps ,-1
 " there will be another " the ads for this sequel proclaimed and why not ? true brandon lee is dead but there would be no reason for him to appear in a followup to 1994's the crow anyway . the idea of spinning artist james o'barr's original comic book series into a sequel franchise revolves around the notion that a different startled soul would come back from the dead in each movie taking its own righteous vengeance against the world . given that basic framework the story could,-1
late in down to you the lead female character ( julia stiles ) states her greatest fear is having an " artificial conversation " with her boyfriend ( freddie prinze jr . ) . the irony of this statement will not be lost on audience members who have not yet walked out fallen asleep or otherwise given up on this pathetic attempt at romantic comedy . the film is a multi-million dollar testament to everything artificial . filled with characters motivation plot and dialogue that ring fake,-1
it was with great anticipation that i sat down to view braveheart last week as it premiered on american cable . the academy award winning film had been highly acclaimed . it also featured the music of one of my favorite film composers james horner . what i was in for was a disappointing and overlong film which was anything but the best picture of 1995 . what drags braveheart down is its screenplay . it abounds with high production values : john toll's award-winning cinematography ( which ,-1
susan granger's review of " the watcher " ( universal ) just what we need : another lurid trashy serial killer saga . this time keanu reeves plays an elusive homicidal maniac who engages in a gruesome ticking-clock cat-and-mouse game with james spader a burnt-out fbi agent who has suffered a traumatic nervous breakdown after too many years on the job with the lapd . to taunt spader who has relocated to chicago reeves packs up his trusty piano wire and moves too . before long he s,-1
ahh yes . the teenage romance . an attractive young cast is pitted into an unlikely scenario that could only happen in the movies and in the end the guy always gets the girl . and with the arrival of the breakout hit `she's all that' last year ( followed by a long catalogue of imitators including `10 things i hate about you' and `drive me crazy' ) the genre previously on life support is once again a hot commodity . along now comes `down to you' . the folks at miramax are obviously try,-1
 " virus " is the type of cliched vacuous film that has been recylcled so many times before that you wonder why anyone would even bother putting work into making it . strangely enough on the same mid-january weekend last year another film was released like this " deep rising " about an ugly monster on a cruise liner . prior movies with the almost exact same storyline include 1989's " leviathan " 1989's " deep star six " and all four " alien " pictures . " virus " in compariso,-1
over 40 years ago a japanese production company called toho introduced the land of the rising sun to gojira a reptilian creature of immense proportions created by mankind's nuclear testing . partly flight of fancy partly commentary on the exploitation of atomic power and weaponry gojira emerged from the ocean to terrorize tokyo . a year later gojira was marketed to the united states by adding three things : a new name a dubbed english track and raymond burr . as godzilla the f,-1
before the remake of psycho appears we've got to suffer through this remake of an earlier hitchcock film dial m for murder . as usual hollywood has filled it with glitz and big name stars and it all amounts to a loud sounding nothing . the film opens with emily ( paltrow ) and david ( viggo mortensen ) 'having fun' in an loft apartment . the problem is paltrow is married to stephen ( douglas ) who is not too happy when he discovers this affair . if i was paltrow though i'd de,-1
coinciding with the emerging popularity of movies that deal with anything related to serial killers relentless 1989 low budget thriller about lapd detective sam dietz played by character actor leo rossi spawned three more sequels . relentless 3 third in the row features sam dietz again but this time detective who had to catch vicious serial killer in his very first case doesn't want to deal with similar line of work . divorced demoralised and transferred he reluctantly re,-1
it's now the anniversary of the slayings of julie james' ( jennifer love hewitt ) best friends . still besieged by nightmarish memories of the man responsible for it all she seems to be on the verge of a nervous breakdown . she can't concentrate on her schoolwork can't get a good night's sleep and is even frightened by the shadows and the blinking strobe lights at a local dance club . everywhere she looks she sees visions of the man in a rubber slicker with the hook on his hand . in ,-1
lucas was wise to start his star wars trilogy with episode 4 : episode 1 is a boring empty spectacle that features some nice special effects . after the familiar 'a long time ago . . . . ' opening the film starts with the opening yellow crawl that features in every star wars movie and computer game . the plot is that the trade confederation are blocking off supplies to the peaceful planet of naboo ruled by queen amidala ( portman ) jedi knights qui-gon ( neeson ) and obi wan ( mcgregor ,-1
five girls spend a day in a closed building doing inventory when a strange box gets delivered there ( is this starting to sound familiar ? ) by mistake . the girls accidentlly open the box ( big surprise huh ! ) and release an evil spirit of a killer that kills the girls off one by one ( betcha didn't see that one coming ! ) . hard to die i found out while watching the film is a sequel to sorority house massacre 2 : nightie nightmare ( r . a . m . r . # 1521 ) . two of the actresses fr,-1
the first film produced by adam sandler's happy madison production company ( clever title eh ? ) is essentially a one joke movie much like the movies sandler stars in himself . however the difference here is that this one joke just isn't very funny . rob schneider stars as the title character a scruffy fish tank cleaner who ends up becoming a " man-whore " to raise enough money to replace a wealthy client's custom made fish tank which deuce destroyed while staying in his home . deuce go,-1
tectonic plates is an incredibly painful motion picture experience that nearly prompted me to walk out 20 minutes into the movie . the film ( which opened in canada during 1992 but was never released in the united states ) is based on a 1988 stage play by canadian auteur robert lapage and while it's evident that this could be a fascinating live production the translation to the screen is a creative disaster . enduring tectonic plates is like sitting through a filmed version of performanc,-1
various films seen at the seattle film festival : it's all true/three men on a raft ( u . s . a . 1942/1986 ) director : orson welles a recently uncovered one-fourth of orson welle's planned " docu-drama " of amazing stories around the world named it's all true this short dealt with welle's attempts to document the actions of several brazilian fisherman in 1942 who had become folk heroes for their fantastic voyage to rio on a raft . while several clips of the film are seen the short ten,-1
capsule : the weakest and least engaging of the alien movies dragged down by an uninvolving story and no real tension . alien 3 ( the " 3 " should be in superscript ) is a sad and wan entry in what was shaping up as one of the best sf sagas ever put on screen . it continues the story of ripley the space-trucker-turned-impromptu-survivalist but seems remarkably uninterested in her . in fact the movie seems lucky to be interested in anything at all it's so elegaic and limp . a little,-1
 " from the director of " the nightmare before christmas " it said in the previews which i'm guessing was said to get people to go see the movie obviously it hasn't worked since the $75 million dollar movie has yet to break $5 million . to each it's own however since " monkey bone " is not only a bad movie all together but technically well-made . a tragic waste of talent and incredible visual effects . stu miley is the genius behind the new phenomena " monkey bone " a crude comic stri,-1
numerous comparisons can be made with this movie to past sci-fi suspense thrillers . soldier is a multi ? crossbreed between the likes of terminator aliens and offspring . the problem with such mixed genes is that the final product is a real mongrel ? not well made and should have been put down before production got off the ground . besides this the action is mediocre when compared to the standard action flicks of this day and age . the fight scenes between jason scott lee and kurt rus,-1
a documentary from the twin hughes brothers allen and albert ( dead presidents menace ii society ) about street pimps all of whom are african-american . an offscreen interviewer questions them about their lives and profession . it is mostly the pimps who do the talking for their ho's and the egotistical and flamboyant way you would expect them to be is what you get . i learned that the word " bitch " is their favorite word as it seemed to crop up in every sentence they used . i,-1
gord brody ( tom green ) is an aspiring animator approaching thirty who still lives in parents jim ( rip torn ) and julie's ( julie hagerty " airplane " ) basement . as dad declares all out war gord secures a job in a cheese sandwich factory in far off la and sets off to make his dreams come true . gord doesn't make much of a go on his first attempt and lands back home with fawning mom and outraged dad in " freddy got fingered . " tom green cowrites ( with " tom green show " scribe derek ,-1
another formula 'feel good' quirky comedy from the british isles much like " waking ned devine " and a host of other popular low budget movies that turned a nifty profit off a thin story line . it is filled with likable establishment types living in a quaint town such as tolerant vicars and policemen plenty of eccentrics and of locals who stick together through thick and thin . the strength of this film lies in its rational theme that smoking pot should be legalized since it is eve,-1
whether you like the beatles or not nobody wants to see the bee gee's take on some of the fab four's best known songs . well maybe that's not true . . . maybe you're curious the way you have to look in your hanky after you blow your nose . you just have to know how bad bad can be . if that's the case rejoice because it was twenty years ago today ( or so ) that sgt . pepper's lonely hearts club band was released ( unleashed ? ) to the world and thanks to our modern technologi,-1
warning : spoilers are included in this review . . . but it doesn't really make much of a difference . deep impact begins the official summer movie season and it also brings back memories of 1997 . remember when dante's peak came out in february ? a few months later volcano was released . the first film was smart exhilirating and one of the best disaster films i had ever seen . the latter film was an incohesive mess that defied logic and wasted talent . well it's deja vu all ove,-1
my first press screening of 1998 and already i've gotten a prime candidate for my worst ten of the year list . what an auspicious beginning ! welcome to the dog days of winter when the only film openings of merit are those oscar contenders that the studios opened in late december in new york and l . a . and which are just now beginning to appear elsewhere . firestorm the directorial debut of dances with wolves's academy award winning cinematographer dean semler is the first of the new yea,-1
ever since wargames the first real computer hacking movie hollywood has attempted to produce more and more films about hacking . these films usually show the audience a look into computers that really is not impossible and is usually ridiculous . if it's not this the exaggeration about what is real is usually greater than you would expect . hackers is guilty of all of these crimes . to anyone familiar with computers and/or the internet most of the movie is so incredibly stupid that y,-1
if there's one thing i just can't stand it's a film that oozes with sentimentality . here's a note to all film makers : films are more effective when the emotions of the characters speak for themselves . swelling saddening music is not a good way to tell us that the people in the film are unhappy and that the situation is hopeless . alas my giant is a film that uses manipulative sentimentality so frequently and with such high intensity that i forgot as i watched it that there are othe,-1
this is not a simple plan about finding a plane load of money and getting away with the cash . this is more about a parable of greed and how money can become the bane of your life . yes there are elements of ? fargo' here ( the snow and cold ) although not as vivid in the blood and gore department . it shows how greed can set of a chain of events leading to death and the destruction of lives . and how at the end of the day the things that matter most are love truth and honesty . a,-1
in the line of duty is the critically praised series of television movies dealing with the real-life incidents that claimed lives of law enforcement officers in usa . the twilight murders another one from the series is dealing with the case of gordon kahl ( played by rod steiger ) old farmer from north dakota who would rather spend a year in prison than pay taxes to the despised u . s . government . after being released he still refuses to pay taxes and the warrant is issued for his ar,-1
 * * * the following review contains spoilers * * * " it's just . . . the way . . . we are . " --- a rapist ( matt frewer ) responds to supergirl's ( helen slater ) query as to why she's being attacked an example of the mind-numbingly bad dialogue in supergirl . i'll admit it . . . i love superman iii . i know it's hated amongst the superman faithful who dismiss it as nothing more than a vehicle for richard pryor but i still think it's a worthy addition to the man of steel franchise ,-1
 " practical magic " is a film that is so misguided in so many ways that it makes you wonder how such talented and high-profile actors would even get involved in an embarrassing clap-trap like this one . the film stars sandra bullock and nicole kidman as sally and gillian owens two sisters whose family comes from a long line of witches spanning back 200 years . at the start their parents die when they are still children and they go to live with their two zany aunts ( stockard channin,-1
nearly every film tim burton has directed has been an homage to the horror genre -- " frankenweenie " " beetlejuice " " batman " " edward scissorhands " " ed wood " " mars attacks ! " -- yet none of them have been horror films . " sleepy hollow " is his first attempt to actually scare people . i greeted the prospect with high anticipation ; burton's whole career seemed to be leading up to this . i left disappointed . andrew kevin walker's screenplay takes only the character names,-1
annie wilson ( cate blanchett ) a widow who struggles to raise her children in a small town in georgia is asked for help by local authorities in solving the case of a missing woman . annie is something of a psychic she has involuntary bouts with the supernatural where she can see the past and the future and physically feel the actions happenning to her she envisions . her " gift " leads to the arrest of a nasty wife beater who may or may not have killed the pretty rich girl found in the sw,-1
